//id,code,name,info,,count,day,,betype,usable,sex,school,effect,,
2102411,MN210241,飲茶服,宵月学院飲茶部の制服。男子生徒用<br>(1日間使用／期間延長),4,1,1,0,210241,0,1,2,10001,10001,0
2102421,MN210242,飲茶ズボン,宵月学院飲茶部のズボン。男子生徒用<br>(1日間使用／期間延長),4,1,1,0,210242,0,1,2,10001,10001,0
2102431,MN210243,飲茶帽,宵月学院飲茶部の帽子。男子生徒用<br>(1日間使用／期間延長),4,1,1,0,210243,0,1,2,10001,10001,0
2102441,MN210244,飲茶靴,宵月学院飲茶部の靴。男子生徒用<br>(1日間使用／期間延長),4,1,1,0,210244,0,1,2,10001,10001,0
2102511,MN210251,応援服コート,宵月学院応援服コート男子生徒用<br>(1日間使用／期間延長),4,1,1,0,210251,0,1,2,10001,10001,0
2102521,MN210252,応援靴,宵月学院応援靴男子生徒用<br>(1日間使用／期間延長),4,1,1,0,210252,0,1,2,10001,10001,0
2102531,MN210253,応援帽,宵月学院応援帽男子生徒用<br>(1日間使用／期間延長),4,1,1,0,210253,0,1,2,10001,10001,0
2102911,MN210291,考古学研究部上着,宵月学院考古学研究部の制服。男子生徒用<br>(1日間使用／期間延長),4,1,1,0,210291,0,1,2,10001,10001,0
2102921,MN210292,考古学研究部ズボン,宵月学院考古学研究部のズボン。男子生徒用<br>(1日間使用／期間延長),4,1,1,0,210292,0,1,2,10001,10001,0
2102931,MN210293,考古学研究部靴,宵月学院考古学研究部の靴。男子生徒用<br>(1日間使用／期間延長),4,1,1,0,210293,0,1,2,10001,10001,0
2102941,MN210294,考古学研究部手袋,宵月学院考古学研究部の手袋。男子生徒用<br>(1日間使用／期間延長),4,1,1,0,210294,0,1,2,10001,10001,0
2102951,MN210295,考古学研究部帽子,宵月学院考古学研究部の帽子。男子生徒用<br>(1日間使用／期間延長),4,1,1,0,210295,0,1,2,10001,10001,0
2102961,MN210296,考古学研究部かばん,宵月学院考古学研究部のかばん。男子生徒用<br>(1日間使用／期間延長),4,1,1,0,210296,0,1,2,10001,10001,0
2103111,MN210311,バドミントンシャツ,宵月学院バドミントン部のユニフォーム。男子生徒用<br>(1日間使用／期間延長),4,1,1,0,210311,0,1,2,10001,10001,0
2103121,MN210312,バドミントンパンツ,宵月学院バドミントン部のユニフォーム。男子生徒用<br>(1日間使用／期間延長),4,1,1,0,210312,0,1,2,10001,10001,0
2103131,MN210313,バドミントンシューズ,宵月学院バドミントン部のシューズ。男子生徒用<br>(1日間使用／期間延長),4,1,1,0,210313,0,1,2,10001,10001,0
2103141,MN210314,スポーツヘアバンド,宵月学院バドミントン部のヘアバンド。これがあれば汗が目に入らない。男子生徒用<br>(1日間使用／期間延長),4,1,1,0,210314,0,1,2,10001,10001,0
2103211,MN210321,フォークバンド上着,宵月学院フォークバンド部の衣装。男子生徒用<br>(1日間使用／期間延長),4,1,1,0,210321,0,1,2,10001,10001,0
2103221,MN210322,フォークバンドズボン,宵月学院フォークバンド部の衣装。男子生徒用<br>(1日間使用／期間延長),4,1,1,0,210322,0,1,2,10001,10001,0
2103231,MN210323,フォークバンド靴,宵月学院フォークバンド部の靴。男子生徒用<br>(1日間使用／期間延長),4,1,1,0,210323,0,1,2,10001,10001,0
2103241,MN210324,フォークバンド帽,宵月学院フォークバンド部の帽子。男子生徒用<br>(1日間使用／期間延長),4,1,1,0,210324,0,1,2,10001,10001,0
2202411,MN220241,飲茶ドレス,宵月学院飲茶部の制服。女生徒用<br>(1日間使用／期間延長),4,1,1,0,220241,0,2,2,10001,10001,0
2202421,MN220242,飲茶シニョン,宵月学院飲茶部の髪留め。女生徒用<br>(1日間使用／期間延長),4,1,1,0,220242,0,2,2,10001,10001,0
2202431,MN220243,飲茶靴,宵月学院飲茶部の靴。女生徒用<br>(1日間使用／期間延長),4,1,1,0,220243,0,2,2,10001,10001,0
2202511,MN220251,応援服ワンピース,宵月学院応援服ワンピース女生徒用<br>(1日間使用／期間延長),4,1,1,0,220251,0,2,2,10001,10001,0
2202521,MN220252,応援靴,宵月学院応援靴女生徒用<br>(1日間使用／期間延長),4,1,1,0,220252,0,2,2,10001,10001,0
2202531,MN220253,応援手袋,宵月学院応援手袋女生徒用<br>(1日間使用／期間延長),4,1,1,0,220253,0,2,2,10001,10001,0
2202911,MN220291,考古学研究部上着,宵月学院考古学研究部の制服上着。女生徒用<br>(1日間使用／期間延長),4,1,1,0,220291,0,2,2,10001,10001,0
2202921,MN220292,考古学研究部スカート,宵月学院考古学研究部のスカート。女生徒用<br>(1日間使用／期間延長),4,1,1,0,220292,0,2,2,10001,10001,0
2202931,MN220293,考古学研究部靴,宵月学院考古学研究部の靴。女生徒用<br>(1日間使用／期間延長),4,1,1,0,220293,0,2,2,10001,10001,0
2202941,MN220294,考古学研究部手袋,宵月学院考古学研究部の手袋。女生徒用<br>(1日間使用／期間延長),4,1,1,0,220294,0,2,2,10001,10001,0
2202951,MN220295,考古学研究部帽子,宵月学院考古学研究部の帽子。女生徒用<br>(1日間使用／期間延長),4,1,1,0,220295,0,2,2,10001,10001,0
2202961,MN220296,考古学研究部かばん,宵月学院考古学研究部のかばん。女生徒用<br>(1日間使用／期間延長),4,1,1,0,220296,0,2,2,10001,10001,0
2203111,MN220311,バドミントンシャツ,宵月学院バドミントン部のユニフォーム。女生徒用<br>(1日間使用／期間延長),4,1,1,0,220311,0,2,2,10001,10001,0
2203121,MN220312,バドミントンスカート,宵月学院バドミントン部のユニフォーム。女生徒用<br>(1日間使用／期間延長),4,1,1,0,220312,0,2,2,10001,10001,0
2203131,MN220313,バドミントンシューズ,宵月学院バドミントン部のシューズ。女生徒用<br>(1日間使用／期間延長),4,1,1,0,220313,0,2,2,10001,10001,0
2203141,MN220314,スポーツヘアバンド,宵月学院バドミントン部のヘアバンド。これがあれば汗が目に入らない。女生徒用<br>(1日間使用／期間延長),4,1,1,0,220314,0,2,2,10001,10001,0
2203211,MN220321,フォークバンドブラウス,宵月学院フォークバンド部の衣装。女生徒用<br>(1日間使用／期間延長),4,1,1,0,220321,0,2,2,10001,10001,0
2203221,MN220322,フォークバンドスカート,宵月学院フォークバンド部の衣装。女生徒用<br>(1日間使用／期間延長),4,1,1,0,220322,0,2,2,10001,10001,0
2203231,MN220323,フォークバンド靴,宵月学院フォークバンド部の靴。女生徒用<br>(1日間使用／期間延長),4,1,1,0,220323,0,2,2,10001,10001,0
2203241,MN220324,フォークバンド帽,宵月学院フォークバンド部の帽子。女生徒用<br>(1日間使用／期間延長),4,1,1,0,220324,0,2,2,10001,10001,0
3100811,MN310081,"男子生徒用 サッカー応援ハチマキ","サッカー応援用の帽子。男子生徒用<br>(1日間使用／期間延長)",4,1,1,0,310081,0,1,0,10001,10001,0
3100821,MN310082,"男子生徒用 サッカー応援タンクトップ","サッカー応援用の服。男子生徒用<br>(1日間使用／期間延長)",4,1,1,0,310082,0,1,0,10001,10001,0
3100831,MN310083,"男子生徒用 サッカー応援ズボン","サッカー応援用のズボン。男子生徒用<br>(1日間使用／期間延長)",4,1,1,0,310083,0,1,0,10001,10001,0
3100841,MN310084,"男子生徒用 サッカー応援シューズ","サッカー応援用の靴。男子生徒用<br>(1日間使用／期間延長)",4,1,1,0,310084,0,1,0,10001,10001,0
3200811,MN320081,"女生徒用 サッカー応援ハチマキ","サッカー応援用の帽子。女生徒用<br>(1日間使用／期間延長)",4,1,1,0,320081,0,2,0,10001,10001,0
3200821,MN320082,"女生徒用 サッカー応援ベアトップ","サッカー応援用の服。女生徒用<br>(1日間使用／期間延長)",4,1,1,0,320082,0,2,0,10001,10001,0
3200831,MN320083,"女生徒用 サッカー応援ズボン","サッカー応援用のズボン。女生徒用<br>(1日間使用／期間延長)",4,1,1,0,320083,0,2,0,10001,10001,0
3200841,MN320084,"女生徒用 サッカー応援ブーツ","サッカー応援用の靴。女生徒用<br>(1日間使用／期間延長)",4,1,1,0,320084,0,2,0,10001,10001,0
3101111,MN310111,"男子生徒用 サッカーユニフォーム","サッカーユニフォーム。男子生徒用<br>(1日間使用／期間延長)",4,1,1,0,310111,0,1,0,10001,10001,0
3101121,MN310112,"男子生徒用 サッカーショートパンツ","? ??? ??<br>(1日間使用／期間延長)",4,1,1,0,310112,0,1,0,10001,10001,0
3101131,MN310113,"男子生徒用 サッカーシューズ","? ??? ??<br>(1日間使用／期間延長)",4,1,1,0,310113,0,1,0,10001,10001,0
3201111,MN320111,"女生徒用 サッカーユニフォーム","? ??? ??<br>(1日間使用／期間延長)",4,1,1,0,320111,0,2,0,10001,10001,0
3201121,MN320112,"女生徒用 サッカーショートパンツ","? ??? ??<br>(1日間使用／期間延長)",4,1,1,0,320112,0,2,0,10001,10001,0
3201131,MN320113,"女生徒用 サッカーシューズ","? ??? ??<br>(1日間使用／期間延長)",4,1,1,0,320113,0,2,0,10001,10001,0
3101601,MN310160,"かぶりもの H","? ???? M<br>(1日間使用／期間延長)",4,1,1,0,310160,0,1,0,10001,10001,0
3101401,MN310140,"かぶりもの M","? ???? A<br>(1日間使用／期間延長)",4,1,1,0,310140,0,1,0,10001,10001,0
3101501,MN310150,"かぶりもの A","? ???? H<br>(1日間使用／期間延長)",4,1,1,0,310150,0,1,0,10001,10001,0
3201601,MN320160,"かぶりもの M","? ???? A<br>(1日間使用／期間延長)",4,1,1,0,320140,0,2,0,10001,10001,0
3201401,MN320140,"かぶりもの A","? ???? H<br>(1日間使用／期間延長)",4,1,1,0,320150,0,2,0,10001,10001,0
3201501,MN320150,"かぶりもの H","? ???? M<br>(1日間使用／期間延長)",4,1,1,0,320160,0,2,0,10001,10001,0
1102212,MN110221,ロボット研究部上着,エスティバー学園ロボット研究部の制服。男子生徒用<br>(3日間使用／期間延長),4,1,3,0,110221,0,1,1,10001,10003,0
1102222,MN110222,ロボット研究部ズボン,エスティバー学園ロボット研究部のズボン。男子生徒用<br>(3日間使用／期間延長),4,1,3,0,110222,0,1,1,10001,10003,0
1102232,MN110223,ロボット研究部靴,エスティバー学園ロボット研究部の靴。男子生徒用<br>(3日間使用／期間延長),4,1,3,0,110223,0,1,1,10001,10003,0
1102242,MN110224,ロボット研究部手袋,エスティバー学園ロボット研究部の手袋。男子生徒用<br>(3日間使用／期間延長),4,1,3,0,110224,0,1,1,10001,10003,0
1102412,MN110241,ジェントルマンスーツ,エスティバー学園ティータイム部の制服。男子生徒用<br>(3日間使用／期間延長),4,1,3,0,110241,0,1,1,10001,10003,0
1102422,MN110242,ジェントルマンズボン,エスティバー学園ティータイム部のズボン。男子生徒用<br>(3日間使用／期間延長),4,1,3,0,110242,0,1,1,10001,10003,0
1102432,MN110243,シルクハット,エスティバー学園ティータイム部の帽子。男子生徒用<br>(3日間使用／期間延長),4,1,3,0,110243,0,1,1,10001,10003,0
1102442,MN110244,ジェントルマンシューズ,エスティバー学園ティータイム部の靴。男子生徒用<br>(3日間使用／期間延長),4,1,3,0,110244,0,1,1,10001,10003,0
1102512,MN110251,応援服上着,エスティバー学園　男子生徒用　応援服上着<br>(3日間使用／期間延長),4,1,3,0,110251,0,1,1,10001,10003,0
1102522,MN110252,応援服ズボン,エスティバー学園　男子生徒用　応援服ズボン<br>(3日間使用／期間延長),4,1,3,0,110252,0,1,1,10001,10003,0
1102532,MN110253,応援靴,エスティバー学園　男子生徒用　応援靴<br>(3日間使用／期間延長),4,1,3,0,110253,0,1,1,10001,10003,0
1102542,MN110254,応援手袋,エスティバー学園　男子生徒用　応援手袋<br>(3日間使用／期間延長),4,1,3,0,110254,0,1,1,10001,10003,0
1103112,MN110311,テニスシャツ,エスティバー学園テニス部のユニフォーム。男子生徒用<br>(3日間使用／期間延長),4,1,3,0,110311,0,1,1,10001,10003,0
1103122,MN110312,テニスパンツ,エスティバー学園テニス部のユニフォーム。男子生徒用<br>(3日間使用／期間延長),4,1,3,0,110312,0,1,1,10001,10003,0
1103132,MN110313,テニスシューズ,エスティバー学園テニス部のシューズ。男子生徒用<br>(3日間使用／期間延長),4,1,3,0,110313,0,1,1,10001,10003,0
1103142,MN110314,テニスキャップ,エスティバー学園テニス部の帽子。男子生徒用<br>(3日間使用／期間延長),4,1,3,0,110314,0,1,1,10001,10003,0
1103212,MN110321,ＲＯＣＫジャケット,エスティバー学園ＲＯＣＫ部のステージ衣装。男子生徒用<br>(3日間使用／期間延長),4,1,3,0,110321,0,1,1,10001,10003,0
1103222,MN110322,ＲＯＣＫジーンズ,エスティバー学園ＲＯＣＫ部のステージ衣装。男子生徒用<br>(3日間使用／期間延長),4,1,3,0,110322,0,1,1,10001,10003,0
1103232,MN110323,ＲＯＣＫシューズ,エスティバー学園ＲＯＣＫ部のシューズ。男子生徒用<br>(3日間使用／期間延長),4,1,3,0,110323,0,1,1,10001,10003,0
1103242,MN110324,ＲＯＣＫグローブ,エスティバー学園ＲＯＣＫ部のステージ衣装。男子生徒用<br>(3日間使用／期間延長),4,1,3,0,110324,0,1,1,10001,10003,0
1202212,MN120221,ロボット研究部ワンピース,エスティバー学園ロボット研究部の制服。女生徒用<br>(3日間使用／期間延長),4,1,3,0,120221,0,2,1,10001,10003,0
1202222,MN120222,ロボット研究部靴,エスティバー学園ロボット研究部の靴。女生徒用<br>(3日間使用／期間延長),4,1,3,0,120222,0,2,1,10001,10003,0
1202232,MN120223,ロボット研究部手袋,エスティバー学園ロボット研究部の手袋。女生徒用<br>(3日間使用／期間延長),4,1,3,0,120223,0,2,1,10001,10003,0
1202412,MN120241,マドモワゼルドレス,エスティバー学園ティータイム部の制服。女生徒用<br>(3日間使用／期間延長),4,1,3,0,120241,0,2,1,10001,10003,0
1202422,MN120242,マドモワゼルハット,エスティバー学園ティータイム部の帽子。女生徒用<br>(3日間使用／期間延長),4,1,3,0,120242,0,2,1,10001,10003,0
1202432,MN120243,マドモワゼルシューズ,エスティバー学園ティータイム部の靴。女生徒用<br>(3日間使用／期間延長),4,1,3,0,120243,0,2,1,10001,10003,0
1202512,MN120251,応援服上着,エスティバー学園応援服上着女生徒用<br>(3日間使用／期間延長),4,1,3,0,120251,0,2,1,10001,10003,0
1202522,MN120252,応援服スカート,エスティバー学園応援服ズボン女生徒用<br>(3日間使用／期間延長),4,1,3,0,120252,0,2,1,10001,10003,0
1202532,MN120253,応援靴,エスティバー学園応援靴女生徒用<br>(3日間使用／期間延長),4,1,3,0,120253,0,2,1,10001,10003,0
1203112,MN120311,テニスシャツ,エスティバー学園テニス部のユニフォーム。女生徒用<br>(3日間使用／期間延長),4,1,3,0,120311,0,2,1,10001,10003,0
1203122,MN120312,テニススカート,エスティバー学園テニス部のユニフォーム。女生徒用<br>(3日間使用／期間延長),4,1,3,0,120312,0,2,1,10001,10003,0
