//type,code,name,hint,attr,,usetype,quick,price
107111,rs_G1101,"翡翠・走源石 2-B",靴を強化,7,0,5,0,2000
107112,rs_G1101,"翡翠・走源石 2-A",靴を強化,7,0,5,0,2000
107200,rs_G2100,"緑柱・走源石 1-C",靴を強化,8,0,5,0,500
107201,rs_G2100,"緑柱・走源石 1-B",靴を強化,8,0,5,0,500
107202,rs_G2100,"緑柱・走源石 1-A",靴を強化,8,0,5,0,500
107210,rs_G2101,"緑柱・走源石 2-C",靴を強化,8,0,5,0,2000
107211,rs_G2101,"緑柱・走源石 2-B",靴を強化,8,0,5,0,2000
107212,rs_G2101,"緑柱・走源石 2-A",靴を強化,8,0,5,0,2000
107220,rs_G2102,"緑柱・走源石 3-C",靴を強化,8,0,5,0,8000
107221,rs_G2102,"緑柱・走源石 3-B",靴を強化,8,0,5,0,8000
107222,rs_G2102,"緑柱・走源石 3-A",靴を強化,8,0,5,0,8000
107300,rs_G3100,"珊瑚・走源石 1-C",靴を強化,9,0,5,0,500
107301,rs_G3100,"珊瑚・走源石 1-B",靴を強化,9,0,5,0,500
107302,rs_G3100,"珊瑚・走源石 1-A",靴を強化,9,0,5,0,500
107310,rs_G3101,"珊瑚・走源石 2-C",靴を強化,9,0,5,0,2000
107311,rs_G3101,"珊瑚・走源石 2-B",靴を強化,9,0,5,0,2000
107312,rs_G3101,"珊瑚・走源石 2-A",靴を強化,9,0,5,0,2000
107320,rs_G3102,"珊瑚・走源石 3-C",靴を強化,9,0,5,0,8000
107321,rs_G3102,"珊瑚・走源石 3-B",靴を強化,9,0,5,0,8000
107322,rs_G3102,"珊瑚・走源石 3-A",靴を強化,9,0,5,0,8000
107400,rs_G4100,"黄玉・走源石 1-C",靴を強化,10,0,5,0,500
107401,rs_G4100,"黄玉・走源石 1-B",靴を強化,10,0,5,0,500
107402,rs_G4100,"黄玉・走源石 1-A",靴を強化,10,0,5,0,500
107410,rs_G4101,"黄玉・走源石 2-C",靴を強化,10,0,5,0,2000
107411,rs_G4101,"黄玉・走源石 2-B",靴を強化,10,0,5,0,2000
107412,rs_G4101,"黄玉・走源石 2-A",靴を強化,10,0,5,0,2000
107420,rs_G4102,"黄玉・走源石 3-C",靴を強化,10,0,5,0,8000
107421,rs_G4102,"黄玉・走源石 3-B",靴を強化,10,0,5,0,8000
107422,rs_G4102,"黄玉・走源石 3-A",靴を強化,10,0,5,0,8000
107430,rs_G4103,"黄玉・走源石 4-C",靴を強化,10,0,5,0,32000
107431,rs_G4103,"黄玉・走源石 4-B",靴を強化,10,0,5,0,32000
107432,rs_G4103,"黄玉・走源石 4-A",靴を強化,10,0,5,0,32000
107500,rs_G5100,"紫玉・走源石 1-C",靴を強化,11,0,5,0,500
107501,rs_G5100,"紫玉・走源石 1-B",靴を強化,11,0,5,0,500
107502,rs_G5100,"紫玉・走源石 1-A",靴を強化,11,0,5,0,500
107510,rs_G5101,"紫玉・走源石 2-C",靴を強化,11,0,5,0,2000
107511,rs_G5101,"紫玉・走源石 2-B",靴を強化,11,0,5,0,2000
107512,rs_G5101,"紫玉・走源石 2-A",靴を強化,11,0,5,0,2000
107520,rs_G5102,"紫玉・走源石 3-C",靴を強化,11,0,5,0,8000
107521,rs_G5102,"紫玉・走源石 3-B",靴を強化,11,0,5,0,8000
107522,rs_G5102,"紫玉・走源石 3-A",靴を強化,11,0,5,0,8000
107530,rs_G5103,"紅玉・走源石 1-C",靴を強化,11,0,5,0,500
107531,rs_G5103,"紅玉・走源石 1-B",靴を強化,11,0,5,0,500
107532,rs_G5103,"紅玉・走源石 1-A",靴を強化,11,0,5,0,500
107540,rs_G5104,"紅玉・走源石 2-C",靴を強化,11,0,5,0,2000
107541,rs_G5104,"紅玉・走源石 2-B",靴を強化,11,0,5,0,2000
107542,rs_G5104,"紅玉・走源石 2-A",靴を強化,11,0,5,0,2000
108100,rs_G1100,"翡翠・胴衣源石 1-C",上下一体の制服を強化,7,0,5,0,500
108101,rs_G1100,"翡翠・胴衣源石 1-B",上下一体の制服を強化,7,0,5,0,500
108102,rs_G1100,"翡翠・胴衣源石 1-A",上下一体の制服を強化,7,0,5,0,500
108110,rs_G1101,"翡翠・胴衣源石 2-C",上下一体の制服を強化,7,0,5,0,2000
108111,rs_G1101,"翡翠・胴衣源石 2-B",上下一体の制服を強化,7,0,5,0,2000
108112,rs_G1101,"翡翠・胴衣源石 2-A",上下一体の制服を強化,7,0,5,0,2000
108200,rs_G2100,"緑柱・胴衣源石 1-C",上下一体の制服を強化,8,0,5,0,500
108201,rs_G2100,"緑柱・胴衣源石 1-B",上下一体の制服を強化,8,0,5,0,500
108202,rs_G2100,"緑柱・胴衣源石 1-A",上下一体の制服を強化,8,0,5,0,500
108210,rs_G2101,"緑柱・胴衣源石 2-C",上下一体の制服を強化,8,0,5,0,2000
108211,rs_G2101,"緑柱・胴衣源石 2-B",上下一体の制服を強化,8,0,5,0,2000
108212,rs_G2101,"緑柱・胴衣源石 2-A",上下一体の制服を強化,8,0,5,0,2000
108220,rs_G2102,"緑柱・胴衣源石 3-C",上下一体の制服を強化,8,0,5,0,8000
108221,rs_G2102,"緑柱・胴衣源石 3-B",上下一体の制服を強化,8,0,5,0,8000
108222,rs_G2102,"緑柱・胴衣源石 3-A",上下一体の制服を強化,8,0,5,0,8000
108300,rs_G3100,"珊瑚・胴衣源石 1-C",上下一体の制服を強化,9,0,5,0,500
108301,rs_G3100,"珊瑚・胴衣源石 1-B",上下一体の制服を強化,9,0,5,0,500
108302,rs_G3100,"珊瑚・胴衣源石 1-A",上下一体の制服を強化,9,0,5,0,500
108310,rs_G3101,"珊瑚・胴衣源石 2-C",上下一体の制服を強化,9,0,5,0,2000
108311,rs_G3101,"珊瑚・胴衣源石 2-B",上下一体の制服を強化,9,0,5,0,2000
108312,rs_G3101,"珊瑚・胴衣源石 2-A",上下一体の制服を強化,9,0,5,0,2000
108320,rs_G3102,"珊瑚・胴衣源石 3-C",上下一体の制服を強化,9,0,5,0,8000
108321,rs_G3102,"珊瑚・胴衣源石 3-B",上下一体の制服を強化,9,0,5,0,8000
108322,rs_G3102,"珊瑚・胴衣源石 3-A",上下一体の制服を強化,9,0,5,0,8000
108400,rs_G4100,"黄玉・胴衣源石 1-C",上下一体の制服を強化,10,0,5,0,500
108401,rs_G4100,"黄玉・胴衣源石 1-B",上下一体の制服を強化,10,0,5,0,500
108402,rs_G4100,"黄玉・胴衣源石 1-A",上下一体の制服を強化,10,0,5,0,500
108410,rs_G4101,"黄玉・胴衣源石 2-C",上下一体の制服を強化,10,0,5,0,2000
108411,rs_G4101,"黄玉・胴衣源石 2-B",上下一体の制服を強化,10,0,5,0,2000
108412,rs_G4101,"黄玉・胴衣源石 2-A",上下一体の制服を強化,10,0,5,0,2000
108420,rs_G4102,"黄玉・胴衣源石 3-C",上下一体の制服を強化,10,0,5,0,8000
108421,rs_G4102,"黄玉・胴衣源石 3-B",上下一体の制服を強化,10,0,5,0,8000
108422,rs_G4102,"黄玉・胴衣源石 3-A",上下一体の制服を強化,10,0,5,0,8000
108430,rs_G4103,"黄玉・胴衣源石 4-C",上下一体の制服を強化,10,0,5,0,32000
108431,rs_G4103,"黄玉・胴衣源石 4-B",上下一体の制服を強化,10,0,5,0,32000
108432,rs_G4103,"黄玉・胴衣源石 4-A",上下一体の制服を強化,10,0,5,0,32000
108500,rs_G5100,"紫玉・胴衣源石 1-C",上下一体の制服を強化,11,0,5,0,500
108501,rs_G5100,"紫玉・胴衣源石 1-B",上下一体の制服を強化,11,0,5,0,500
108502,rs_G5100,"紫玉・胴衣源石 1-A",上下一体の制服を強化,11,0,5,0,500
108510,rs_G5101,"紫玉・胴衣源石 2-C",上下一体の制服を強化,11,0,5,0,2000
108511,rs_G5101,"紫玉・胴衣源石 2-B",上下一体の制服を強化,11,0,5,0,2000
108512,rs_G5101,"紫玉・胴衣源石 2-A",上下一体の制服を強化,11,0,5,0,2000
108520,rs_G5102,"紫玉・胴衣源石 3-C",上下一体の制服を強化,11,0,5,0,8000
108521,rs_G5102,"紫玉・胴衣源石 3-B",上下一体の制服を強化,11,0,5,0,8000
108522,rs_G5102,"紫玉・胴衣源石 3-A",上下一体の制服を強化,11,0,5,0,8000
108530,rs_G5103,"紅玉・胴衣源石 1-C",上下一体の制服を強化,11,0,5,0,500
108531,rs_G5103,"紅玉・胴衣源石 1-B",上下一体の制服を強化,11,0,5,0,500
108532,rs_G5103,"紅玉・胴衣源石 1-A",上下一体の制服を強化,11,0,5,0,500
108540,rs_G5104,"紅玉・胴衣源石 2-C",上下一体の制服を強化,11,0,5,0,2000
108541,rs_G5104,"紅玉・胴衣源石 2-B",上下一体の制服を強化,11,0,5,0,2000
108542,rs_G5104,"紅玉・胴衣源石 2-A",上下一体の制服を強化,11,0,5,0,2000
91100,etc_cs030068,源石CS091100,装備アイテム強化,7,0,5,0,0
91110,etc_cs030068,源石CS091110,装備アイテム強化,8,0,5,0,0
91120,etc_cs030068,源石CS091120,装備アイテム強化,9,0,5,0,0
91130,etc_cs030068,源石CS091130,装備アイテム強化,10,0,5,0,0
91200,etc_cs030068,源石CS091200,装備アイテム強化,7,0,5,0,0
91210,etc_cs030068,源石CS091210,装備アイテム強化,8,0,5,0,0
91220,etc_cs030068,源石CS091220,装備アイテム強化,9,0,5,0,0
91230,etc_cs030068,源石CS091230,装備アイテム強化,10,0,5,0,0
91300,etc_cs030068,源石CS091300,装備アイテム強化,7,0,5,0,0
91310,etc_cs030068,源石CS091310,装備アイテム強化,8,0,5,0,0
91320,etc_cs030068,源石CS091320,装備アイテム強化,9,0,5,0,0
91330,etc_cs030068,源石CS091330,装備アイテム強化,10,0,5,0,0
91400,etc_cs030068,源石CS091400,装備アイテム強化,7,0,5,0,0
91410,etc_cs030068,源石CS091410,装備アイテム強化,8,0,5,0,0
91420,etc_cs030068,源石CS091420,装備アイテム強化,9,0,5,0,0
91430,etc_cs030068,源石CS091430,装備アイテム強化,10,0,5,0,0
91500,etc_cs030068,源石CS091500,装備アイテム強化,7,0,5,0,0
91510,etc_cs030068,源石CS091510,装備アイテム強化,8,0,5,0,0
91520,etc_cs030068,源石CS091520,装備アイテム強化,9,0,5,0,0
91530,etc_cs030068,源石CS091530,装備アイテム強化,10,0,5,0,0
91501,etc_cs030068,源石CS091501,装備アイテム強化,7,0,5,0,0
91502,etc_cs030068,源石CS091502,装備アイテム強化,7,0,5,0,0
91503,etc_cs030068,源石CS091503,装備アイテム強化,7,0,5,0,0
91504,etc_cs030068,源石CS091504,装備アイテム強化,7,0,5,0,0
91505,etc_cs030068,源石CS091505,装備アイテム強化,7,0,5,0,0
91506,etc_cs030068,源石CS091506,装備アイテム強化,7,0,5,0,0
92100,etc_cs030068,源石CS092100,装備アイテム強化,7,0,5,0,0
92110,etc_cs030068,源石CS092110,装備アイテム強化,8,0,5,0,0
92120,etc_cs030068,源石CS092120,装備アイテム強化,9,0,5,0,0
92130,etc_cs030068,源石CS092130,装備アイテム強化,10,0,5,0,0
92200,etc_cs030068,源石CS092200,装備アイテム強化,7,0,5,0,0
92210,etc_cs030068,源石CS092210,装備アイテム強化,8,0,5,0,0
92220,etc_cs030068,源石CS092220,装備アイテム強化,9,0,5,0,0
92230,etc_cs030068,源石CS092230,装備アイテム強化,10,0,5,0,0
92300,etc_cs030068,源石CS092300,装備アイテム強化,7,0,5,0,0
92310,etc_cs030068,源石CS092310,装備アイテム強化,8,0,5,0,0
92320,etc_cs030068,源石CS092320,装備アイテム強化,9,0,5,0,0
92330,etc_cs030068,源石CS092330,装備アイテム強化,10,0,5,0,0
92400,etc_cs030068,源石CS092400,装備アイテム強化,7,0,5,0,0
92410,etc_cs030068,源石CS092410,装備アイテム強化,8,0,5,0,0
92420,etc_cs030068,源石CS092420,装備アイテム強化,9,0,5,0,0
92430,etc_cs030068,源石CS092430,装備アイテム強化,10,0,5,0,0
92500,etc_cs030068,源石CS092500,装備アイテム強化,7,0,5,0,0
92510,etc_cs030068,源石CS092510,装備アイテム強化,8,0,5,0,0
92520,etc_cs030068,源石CS092520,装備アイテム強化,9,0,5,0,0
92530,etc_cs030068,源石CS092530,装備アイテム強化,10,0,5,0,0
93100,etc_cs030068,源石CS093100,装備アイテム強化,7,0,5,0,0
93110,etc_cs030068,源石CS093110,装備アイテム強化,8,0,5,0,0
93120,etc_cs030068,源石CS093120,装備アイテム強化,9,0,5,0,0
93130,etc_cs030068,源石CS093130,装備アイテム強化,10,0,5,0,0
93200,etc_cs030068,源石CS093200,装備アイテム強化,7,0,5,0,0
93210,etc_cs030068,源石CS093210,装備アイテム強化,8,0,5,0,0
93220,etc_cs030068,源石CS093220,装備アイテム強化,9,0,5,0,0
93230,etc_cs030068,源石CS093230,装備アイテム強化,10,0,5,0,0
93300,etc_cs030068,源石CS093300,装備アイテム強化,7,0,5,0,0
93310,etc_cs030068,源石CS093310,装備アイテム強化,8,0,5,0,0
93320,etc_cs030068,源石CS093320,装備アイテム強化,9,0,5,0,0
93330,etc_cs030068,源石CS093330,装備アイテム強化,10,0,5,0,0
93400,etc_cs030068,源石CS093400,装備アイテム強化,7,0,5,0,0
93410,etc_cs030068,源石CS093410,装備アイテム強化,8,0,5,0,0
93420,etc_cs030068,源石CS093420,装備アイテム強化,9,0,5,0,0
93430,etc_cs030068,源石CS093430,装備アイテム強化,10,0,5,0,0
93500,etc_cs030068,源石CS093500,装備アイテム強化,7,0,5,0,0
93510,etc_cs030068,源石CS093510,装備アイテム強化,8,0,5,0,0
93520,etc_cs030068,源石CS093520,装備アイテム強化,9,0,5,0,0
93530,etc_cs030068,源石CS093530,装備アイテム強化,10,0,5,0,0
94100,etc_cs030068,源石CS094100,装備アイテム強化,7,0,5,0,0
94110,etc_cs030068,源石CS094110,装備アイテム強化,8,0,5,0,0
94120,etc_cs030068,源石CS094120,装備アイテム強化,9,0,5,0,0
94130,etc_cs030068,源石CS094130,装備アイテム強化,10,0,5,0,0
94200,etc_cs030068,源石CS094200,装備アイテム強化,7,0,5,0,0
94210,etc_cs030068,源石CS094210,装備アイテム強化,8,0,5,0,0
94220,etc_cs030068,源石CS094220,装備アイテム強化,9,0,5,0,0
94230,etc_cs030068,源石CS094230,装備アイテム強化,10,0,5,0,0
94300,etc_cs030068,源石CS094300,装備アイテム強化,7,0,5,0,0
94310,etc_cs030068,源石CS094310,装備アイテム強化,8,0,5,0,0
94320,etc_cs030068,源石CS094320,装備アイテム強化,9,0,5,0,0
94330,etc_cs030068,源石CS094330,装備アイテム強化,10,0,5,0,0
94400,etc_cs030068,源石CS094400,装備アイテム強化,7,0,5,0,0
94410,etc_cs030068,源石CS094410,装備アイテム強化,8,0,5,0,0
94420,etc_cs030068,源石CS094420,装備アイテム強化,9,0,5,0,0
94430,etc_cs030068,源石CS094430,装備アイテム強化,10,0,5,0,0
94500,etc_cs030068,源石CS094500,装備アイテム強化,7,0,5,0,0
94510,etc_cs030068,源石CS094510,装備アイテム強化,8,0,5,0,0
94520,etc_cs030068,源石CS094520,装備アイテム強化,9,0,5,0,0
94530,etc_cs030068,源石CS094530,装備アイテム強化,10,0,5,0,0
95100,etc_cs030068,源石CS095100,装備アイテム強化,7,0,5,0,0
95110,etc_cs030068,源石CS095110,装備アイテム強化,8,0,5,0,0
95120,etc_cs030068,源石CS095120,装備アイテム強化,9,0,5,0,0
95130,etc_cs030068,源石CS095130,装備アイテム強化,10,0,5,0,0
95200,etc_cs030068,源石CS095200,装備アイテム強化,7,0,5,0,0
95210,etc_cs030068,源石CS095210,装備アイテム強化,8,0,5,0,0
95220,etc_cs030068,源石CS095220,装備アイテム強化,9,0,5,0,0
95230,etc_cs030068,源石CS095230,装備アイテム強化,10,0,5,0,0
95300,etc_cs030068,源石CS095300,装備アイテム強化,7,0,5,0,0
95310,etc_cs030068,源石CS095310,装備アイテム強化,8,0,5,0,0
95320,etc_cs030068,源石CS095320,装備アイテム強化,9,0,5,0,0
95330,etc_cs030068,源石CS095330,装備アイテム強化,10,0,5,0,0
95400,etc_cs030068,源石CS095400,装備アイテム強化,7,0,5,0,0
95410,etc_cs030068,源石CS095410,装備アイテム強化,8,0,5,0,0
95420,etc_cs030068,源石CS095420,装備アイテム強化,9,0,5,0,0
95430,etc_cs030068,源石CS095430,装備アイテム強化,10,0,5,0,0
95500,etc_cs030068,源石CS095500,装備アイテム強化,7,0,5,0,0
95510,etc_cs030068,源石CS095510,装備アイテム強化,8,0,5,0,0
95520,etc_cs030068,源石CS095520,装備アイテム強化,9,0,5,0,0
95530,etc_cs030068,源石CS095530,装備アイテム強化,10,0,5,0,0
96100,etc_cs030068,源石CS096100,装備アイテム強化,7,0,5,0,0
96110,etc_cs030068,源石CS096110,装備アイテム強化,8,0,5,0,0
96120,etc_cs030068,源石CS096120,装備アイテム強化,9,0,5,0,0
96130,etc_cs030068,源石CS096130,装備アイテム強化,10,0,5,0,0
96200,etc_cs030068,源石CS096200,装備アイテム強化,7,0,5,0,0
96210,etc_cs030068,源石CS096210,装備アイテム強化,8,0,5,0,0
96220,etc_cs030068,源石CS096220,装備アイテム強化,9,0,5,0,0
96230,etc_cs030068,源石CS096230,装備アイテム強化,10,0,5,0,0
96300,etc_cs030068,源石CS096300,装備アイテム強化,7,0,5,0,0
96310,etc_cs030068,源石CS096310,装備アイテム強化,8,0,5,0,0
96320,etc_cs030068,源石CS096320,装備アイテム強化,9,0,5,0,0
96330,etc_cs030068,源石CS096330,装備アイテム強化,10,0,5,0,0
96400,etc_cs030068,源石CS096400,装備アイテム強化,7,0,5,0,0
96410,etc_cs030068,源石CS096410,装備アイテム強化,8,0,5,0,0
96420,etc_cs030068,源石CS096420,装備アイテム強化,9,0,5,0,0
96430,etc_cs030068,源石CS096430,装備アイテム強化,10,0,5,0,0
96500,etc_cs030068,源石CS096500,装備アイテム強化,7,0,5,0,0
96510,etc_cs030068,源石CS096510,装備アイテム強化,8,0,5,0,0
96520,etc_cs030068,源石CS096520,装備アイテム強化,9,0,5,0,0
96530,etc_cs030068,源石CS096530,装備アイテム強化,10,0,5,0,0
97100,etc_cs030068,源石CS097100,装備アイテム強化,7,0,5,0,0
97110,etc_cs030068,源石CS097110,装備アイテム強化,8,0,5,0,0
97120,etc_cs030068,源石CS097120,装備アイテム強化,9,0,5,0,0
97130,etc_cs030068,源石CS097130,装備アイテム強化,10,0,5,0,0
97200,etc_cs030068,源石CS097200,装備アイテム強化,7,0,5,0,0
97210,etc_cs030068,源石CS097210,装備アイテム強化,8,0,5,0,0
97220,etc_cs030068,源石CS097220,装備アイテム強化,9,0,5,0,0
97230,etc_cs030068,源石CS097230,装備アイテム強化,10,0,5,0,0
97300,etc_cs030068,源石CS097300,装備アイテム強化,7,0,5,0,0
97310,etc_cs030068,源石CS097310,装備アイテム強化,8,0,5,0,0
97320,etc_cs030068,源石CS097320,装備アイテム強化,9,0,5,0,0
97330,etc_cs030068,源石CS097330,装備アイテム強化,10,0,5,0,0
97400,etc_cs030068,源石CS097400,装備アイテム強化,7,0,5,0,0
97410,etc_cs030068,源石CS097410,装備アイテム強化,8,0,5,0,0
97420,etc_cs030068,源石CS097420,装備アイテム強化,9,0,5,0,0
97430,etc_cs030068,源石CS097430,装備アイテム強化,10,0,5,0,0
97500,etc_cs030068,源石CS097500,装備アイテム強化,7,0,5,0,0
97510,etc_cs030068,源石CS097510,装備アイテム強化,8,0,5,0,0
97520,etc_cs030068,源石CS097520,装備アイテム強化,9,0,5,0,0
97530,etc_cs030068,源石CS097530,装備アイテム強化,10,0,5,0,0
98100,etc_cs030068,源石CS098100,装備アイテム強化,7,0,5,0,0
98110,etc_cs030068,源石CS098110,装備アイテム強化,8,0,5,0,0
98120,etc_cs030068,源石CS098120,装備アイテム強化,9,0,5,0,0
98130,etc_cs030068,源石CS098130,装備アイテム強化,10,0,5,0,0
98200,etc_cs030068,源石CS098200,装備アイテム強化,7,0,5,0,0
98210,etc_cs030068,源石CS098210,装備アイテム強化,8,0,5,0,0
98220,etc_cs030068,源石CS098220,装備アイテム強化,9,0,5,0,0
98230,etc_cs030068,源石CS098230,装備アイテム強化,10,0,5,0,0
98300,etc_cs030068,源石CS098300,装備アイテム強化,7,0,5,0,0
98310,etc_cs030068,源石CS098310,装備アイテム強化,8,0,5,0,0
98320,etc_cs030068,源石CS098320,装備アイテム強化,9,0,5,0,0
98330,etc_cs030068,源石CS098330,装備アイテム強化,10,0,5,0,0
98400,etc_cs030068,源石CS098400,装備アイテム強化,7,0,5,0,0
98410,etc_cs030068,源石CS098410,装備アイテム強化,8,0,5,0,0
98420,etc_cs030068,源石CS098420,装備アイテム強化,9,0,5,0,0
98430,etc_cs030068,源石CS098430,装備アイテム強化,10,0,5,0,0
98500,etc_cs030068,源石CS098500,装備アイテム強化,7,0,5,0,0
98510,etc_cs030068,源石CS098510,装備アイテム強化,8,0,5,0,0
98520,etc_cs030068,源石CS098520,装備アイテム強化,9,0,5,0,0
98530,etc_cs030068,源石CS098530,装備アイテム強化,10,0,5,0,0
99100,etc_cs030068,源石CS099100,装備アイテム強化,7,0,5,0,0
99110,etc_cs030068,源石CS099110,装備アイテム強化,8,0,5,0,0
99120,etc_cs030068,源石CS099120,装備アイテム強化,9,0,5,0,0
99130,etc_cs030068,源石CS099130,装備アイテム強化,10,0,5,0,0
99200,etc_cs030068,源石CS099200,装備アイテム強化,7,0,5,0,0
99210,etc_cs030068,源石CS099210,装備アイテム強化,8,0,5,0,0
99220,etc_cs030068,源石CS099220,装備アイテム強化,9,0,5,0,0
99230,etc_cs030068,源石CS099230,装備アイテム強化,10,0,5,0,0
99300,etc_cs030068,源石CS099300,装備アイテム強化,7,0,5,0,0
99310,etc_cs030068,源石CS099310,装備アイテム強化,8,0,5,0,0
99320,etc_cs030068,源石CS099320,装備アイテム強化,9,0,5,0,0
99330,etc_cs030068,源石CS099330,装備アイテム強化,10,0,5,0,0
99400,etc_cs030068,源石CS099400,装備アイテム強化,7,0,5,0,0
